"text","post_text","shared_text","time","video_id","likes","comments","shares"
"Today’s Headlines with Korva Coleman: In an interview, President Trump said he would consider accepting information on his political opponents from foreign governments without notifying the FBI. Also, the St. Louis Blues have defeated the Boston bruins to win the Stanley Cup final. Tuning in live? Comment with your questions.","Today’s Headlines with Korva Coleman: In an interview, President Trump said he would consider accepting information on his political opponents from foreign governments without notifying the FBI. Also, the St. Louis Blues have defeated the Boston bruins to win the Stanley Cup final. Tuning in live? Comment with your questions.","","13/06/2019 09:58",2.76352e+15,181,323,20
"Hundreds of thousands of protesters, marching against changes to Hong Kong's extradition laws, clashed with police today. They fear that changes to extradition laws would allow Chinese authorities to try dissents in courts governed by the Communist Party.","Hundreds of thousands of protesters, marching against changes to Hong Kong's extradition laws, clashed with police today. They fear that changes to extradition laws would allow Chinese authorities to try dissents in courts governed by the Communist Party.","","12/06/2019 11:54",2.4066e+15,230,36,0
"Today’s Headlines with Korva Coleman: Police in Hong Kong used tear gas and rubber bullets to try to disperse thousands of demonstrators. Also, the House Oversight Committee is meeting today to vote on whether to hold Attorney General William Barr and Commerce Secretary Wilbur Ross in contempt of Congress. Tuning in live? Comment with your questions.","Today’s Headlines with Korva Coleman: Police in Hong Kong used tear gas and rubber bullets to try to disperse thousands of demonstrators. Also, the House Oversight Committee is meeting today to vote on whether to hold Attorney General William Barr and Commerce Secretary Wilbur Ross in contempt of Congress. Tuning in live? Comment with your questions.","","12/06/2019 10:00",2.45896e+15,176,206,28
"House Contempt Vote: Lawmakers are debating whether to authorize a lawsuit to get materials related to the Mueller report. Watch the floor proceedings live.","House Contempt Vote: Lawmakers are debating whether to authorize a lawsuit to get materials related to the Mueller report. Watch the floor proceedings live.","","11/06/2019 15:00",1.9754e+15,1215,2841,195
"Today’s Headlines with Korva Coleman: The House of Representatives is voting on a civil contempt resolution today, to give committee chairs more power to investigate. Also, President Trump is visiting Iowa today to promote his administration's support for the state's ethanol industry. Tuning in live? Comment with your questions.","Today’s Headlines with Korva Coleman: The House of Representatives is voting on a civil contempt resolution today, to give committee chairs more power to investigate. Also, President Trump is visiting Iowa today to promote his administration's support for the state's ethanol industry. Tuning in live? Comment with your questions.","","11/06/2019 10:00",2.24452e+15,243,332,24
"Today’s Headlines with Korva Coleman: John Dean, the former White House counsel to President Nixon, will testify before the House Judiciary Committee today as Democrats try to build their case for impeachment. Also, a well-known Russian journalist remains on house arrest after police detained him last week on drug charges; many believe his arrest was intended to prevent him from publishing an upcoming investigation. Tuning in live? Comment with your questions.","Today’s Headlines with Korva Coleman: John Dean, the former White House counsel to President Nixon, will testify before the House Judiciary Committee today as Democrats try to build their case for impeachment. Also, a well-known Russian journalist remains on house arrest after police detained him last week on drug charges; many believe his arrest was intended to prevent him from publishing an upcoming investigation. Tuning in live? Comment with your questions.","","10/06/2019 10:00",3.45881e+14,281,326,32
"Single-use plastic is increasingly being banned. 112 years ago: one man invented plastic in his garage. Here's his story.","Single-use plastic is increasingly being banned. 112 years ago: one man invented plastic in his garage. Here's his story.","","06/06/2019 13:15",1.59108e+15,372,35,0
"Today’s Headlines with Korva Coleman: Today President Trump and other world leaders commemorated the 75th anniversary of D-Day in Normandy, France, alongside about 35 U.S. veterans of World War II. Trump later met with French President Emmanuel Macron. Meanwhile, opioid manufacturer InSys admitted to bribing doctors to prescribe their very addictive fentanyl variant, and agreed to pay $225 million to settle criminal and civil investigations. Tuning in live? Comment with your questions.","Today’s Headlines with Korva Coleman: Today President Trump and other world leaders commemorated the 75th anniversary of D-Day in Normandy, France, alongside about 35 U.S. veterans of World War II. Trump later met with French President Emmanuel Macron. Meanwhile, opioid manufacturer InSys admitted to bribing doctors to prescribe their very addictive fentanyl variant, and agreed to pay $225 million to settle criminal and civil investigations. Tuning in live? Comment with your questions.","","06/06/2019 09:55",3.72153e+14,133,283,17
"Today’s Headlines with Korva Coleman: Today President Trump, Queen Elizabeth II and hundreds of D-Day veterans marked 75 years since the D-Day invasion with a commemoration in Portsmouth. Meanwhile, the Trump administration is heading back to court today over the citizenship question it wants to add to the 2020 Census. Tuning in live? Comment with your questions.","Today’s Headlines with Korva Coleman: Today President Trump, Queen Elizabeth II and hundreds of D-Day veterans marked 75 years since the D-Day invasion with a commemoration in Portsmouth. Meanwhile, the Trump administration is heading back to court today over the citizenship question it wants to add to the 2020 Census. Tuning in live? Comment with your questions.","","05/06/2019 09:59",4.05574e+14,189,276,24
"Today’s Headlines with Giles Snyder: President Trump and British Prime Minister Theresa May held a joint press conference in London this morning. Also, China's government rejected a statement by Secretary of State Mike Pompeo on the 30th anniversary of the Tiananmen Square Massacre. Tuning in live? Comment with your questions.","Today’s Headlines with Giles Snyder: President Trump and British Prime Minister Theresa May held a joint press conference in London this morning. Also, China's government rejected a statement by Secretary of State Mike Pompeo on the 30th anniversary of the Tiananmen Square Massacre. Tuning in live? Comment with your questions.","","04/06/2019 10:00",4.0575e+14,170,262,15
"The Virginia Beach city manager said that co-workers had not expressed any concern about the gunman in Friday's mass shooting.

The shooter, who killed 12 people, was a longtime public utilities employee.","The Virginia Beach city manager said that co-workers had not expressed any concern about the gunman in Friday's mass shooting.

The shooter, who killed 12 people, was a longtime public utilities employee.","","03/06/2019 14:28",4.70338e+14,48,42,0
